id,label1,label2,label3,score1,score2,score3
e9d80e1a,引流,刷手,扫码,0.16906886503585375,0.1458916172844681,0.11651355583704018
3827ef0a,沙滩清理车,design,太阳能板,0.799209566810442,0.4527913090106848,0.06564702903549115
6f337a18,中国,马化腾,视点,0.1909573907734476,0.0687277176065023,0.054575533043586345
8bc1ef44,人民日报,人生,崇拜,0.2033135826878516,0.11136835690399864,0.03941378266234298
d0ddfc74,交易所,纳斯达克,etf,0.5631856839246832,0.42978226514231516,0.23280991515734745
032fb8da,mq,消息中间件,面试,0.47147447371751283,0.24521624034225448,0.18862047996872897
37efa1f0,董秘,科创板,上交所,0.5907929667954653,0.5712064628873444,0.3243288665977867
a8c2f769,自动驾驶,uber,事故,0.7727647811977073,0.37677599920301535,0.20864558851365955
132c0774,洗沙厂,沉淀剂,泥浆,0.5801138062916749,0.3367616160339877,0.30377822560486495
f1c33db5,养老,厦门市,o2o,0.37221461281807244,0.23446956522385817,0.13701833725907803
c44abcaa,抗干扰性,干扰信号,电触点,0.15905446285820474,0.08520341184712624,0.08077200615545717
1ebaab20,保险代理,行业市场,保险公司,0.6447743676496451,0.3418442147838563,0.1645054998296049
6b972271,深交所,企业债,深圳能源,0.43666996045867534,0.21839357852676597,0.19149395203176406
7dd5ff91,新疆,ama,jiang,0.27584009156104056,0.13464135011657363,0.1156927436400057
26f68025,福布斯全球亿万富豪榜,美国,中国,0.3494807691596072,0.2299065810444012,0.17007842001229362
a1a36120,女明星,大长腿,这就是,0.6162229413846332,0.44921734740792835,0.1845334685342609
6093dc8d,英特尔,amd,franksoqui,0.9417051239130059,0.3846395632280504,0.1369705164099004
aed40fe4,abs,资产证券化,全国人大代表,0.4145753139891981,0.3705081874630775,0.26894658903819735
5dd3a4b0,湖北省,发展促进会,创会,0.6006979716332125,0.4828110264684859,0.12947148111427523
303416fc,服饰智慧化管理,seafolly,rfid技术,0.6675894901331798,0.6244755008372942,0.4130841300062248
8a2f4060,电机,热成像仪,故障,0.3148068654670811,0.2656914107804492,0.059030212909832104
2dd8d2d0,acorn,图像处理软件,formac,0.7921589765875692,0.607540184734134,0.3037434804224272
f4b0f665,a股,三大股指,早盘,0.442341152373192,0.28248733782416297,0.26529565440259945
c9c33ced,100万,年入,精英,0.20306864354789478,0.1392676835339172,0.11206233695148783
09932f5e,油价,工作日,下调,0.7719210410831824,0.07834937037148418,0.034249111907637346
eaa42b85,税前扣除凭证,增值税,违约金,0.7807996402789016,0.3039120502730229,0.0953101014854586
6b8db02d,福汇,滑点,交易会,0.63088522060128,0.4773739933754676,0.3745760364221508
bbe9c015,黄金,adp,欧洲央行,0.3143702187289085,0.24839019130244192,0.16999640100033175
3af634ea,cnc,电脑锣,长鸿,0.2787118502191242,0.26344923452181085,0.1921932512621644
74b0c5d0,民生银行,武汉大学,青山,0.7615958872891695,0.17675423840959897,0.1565859994470772
8beb9716,杠杆,交易,福汇,0.2944689503444075,0.27608442241461023,0.20505466144119558
a4bf4908,平仓,福汇,fxcm福,0.3902584389637214,0.26232428118476303,0.17763909013339638
c69d9fcc,小体量,环宇,项目,0.2043086141703464,0.07825032257949079,0.05413693696716983
4610a552,个人住房贷款,房地产,贷款余额,0.660518486396645,0.16593440210948124,0.10571463287237379
c739e1d0,swift,区块链,投票系统,0.6099760161035397,0.23248481085826353,0.1253306599151492
81088617,阿里速卖通,网上购车,俄罗斯,0.5882785866043888,0.3728768183514998,0.3696815724387586
b90a2fa0,易观,ar,方舟,0.7333721081260258,0.22063017875874527,0.14544892362616907
30c412e9,swift,德意志银行,汇丰银行,0.7161584919721126,0.4667243723210491,0.43221123236570813
09f3ae98,宇汇国际网,福汇,mt4交易,0.5597324631313021,0.4785174891789366,0.40215951854143117
a4b7360d,maxhub,会议平板,激光投影机,0.44818313169342805,0.21077194011996836,0.03338782048874712
6077007d,rystadenergy,非洲,野猫,0.26896071823297824,0.07758930186712694,0.07156960937480543
2eaac407,宁夏回族自治区,gdp总量,排行榜,0.5683127875558631,0.40543473600940877,0.08145259795215333
acbd1d5e,音乐会,汤沐海,俄罗斯,0.5869414475861815,0.20265047591837412,0.17457896666415548
56c959c7,bch,东京,家夜店,0.37541979743221743,0.3506321191451474,0.21571194728284715
c7647132,换屏,6s,张大妈,0.2252443436117557,0.17985409117326556,0.12578278801357748
d19857d7,xsmax,苹果,跑分,0.5289916261900539,0.26611745259992886,0.2650826700711745
6b8bb390,图片压缩,美好的生活,手机拍照,0.6219679719367405,0.05010285250733878,0.04273424278924256
4f5f162b,python,迭代器,函数,0.6771811057161611,0.19663681391057078,0.06875576829879464
8418f265,网站,企业,互联网,0.4603405648787846,0.4262087848229284,0.3164232765632267
77e97930,丙烯酸,聚氨酯,面漆,0.4233475783207788,0.3706279496557578,0.09374044103698803
f327ed9b,清康熙,青花,市场行情,0.4377419714303648,0.3210025998413665,0.2757260158593044
2bcb0484,区块链,瑞士,房地产,0.6566701166060186,0.2841023659995745,0.26885586847655346
0d4c388e,葡萄,种植户,虫害,0.4406053900707305,0.14135889990404138,0.07426267265536483
eb39b966,技术指标,福汇,mt4,0.4559798181028111,0.378556009941416,0.29356767436139464
eda4c7ba,炒外汇,沪深300,指导老师,0.3830694688290826,0.36722100356965187,0.36440310068761117
358256e2,商标转让,社标网,法律,0.7152749257780258,0.2078800753934623,0.06373623545744647
2adf31b3,黄金,areyou,ready,0.575852337889283,0.5497701655254085,0.14441594041923145
cf9018d5,行情,市场,5g,0.06624383181637175,0.04243846073345083,0.028855765875755453
771d6003,尚智逢源,基金,投资者,0.7877581325910603,0.28808438683872634,0.07930331578955133
5a20039c,宣传载体,广告机,最好的,0.6638495766490662,0.2341718631901525,0.04492289259255165
cad8a387,清洁设备,工厂,洗地机,0.7173294398747987,0.33074359808612114,0.13134324097800532
dbb1eac3,编程语言,python,p10,0.5280245588276098,0.5279699289192326,0.21794363348664197
e6a9d579,宋建文,财经,题材股,0.6322945164314895,0.3815447763962208,0.1657037572735997
d02504db,期货投资,套利,散户,0.5639983106910719,0.3435487419319283,0.022244980380721043
43db8034,龙光,中建,五局,0.42653253880425873,0.29340852446226273,0.18125031280744894
53d8a16e,东方融资网,手机,贷款,0.18707592119438965,0.18484396314884632,0.11450356215325798
0fbe9cc5,选品,淘宝店铺,无货源,0.3742377485883148,0.3107021991543485,0.258346016942147
479e3e36,x8500g,x8588,索尼,0.47853756707488104,0.29162732623756216,0.2536682240247847
db0c0079,沥青路面,彩色,社会问题,0.5225049530620088,0.4576885329447576,0.27446657570036087
10b60db5,小程序,微信,流量,0.8272920391509863,0.7206433199279851,0.040953008372699426
c14e591b,贝店,单季度,社交电商,0.4990006431814151,0.3634621266226131,0.21938206645916256
195a1e72,小雅,微信号,咨询,0.30037926790107977,0.24642174012209847,0.04037280233263058
31571de9,人工智能名片,小程序,流量,0.789189103194039,0.38989037766804774,0.09816803338103584
11820728,生命通道,车道,全网,0.6564421286161014,0.11973684893621366,0.05837731864076069
6eb965a1,智慧交通,大数据,可视化,0.6466495947035604,0.17011844232607265,0.14350798132031561
d3146058,酸辣粉,不一样,厂家,0.49543426692098946,0.45033970776535076,0.3343812902722596
dc7ecdd3,siaf,智能传感器,工业自动化,0.37090673922208844,0.3280561940467407,0.22385419638411286
29ce2c03,外汇天眼,脱发,中老年人,0.5670516274818129,0.35497851766108185,0.14330701546802507
889cf2a6,网站关键词,布局,title,0.6191935517704699,0.08823346148816914,0.06649017716002242
b8f921e0,刷卡,银行,tao,0.42286694939129066,0.37372698271010807,0.15888315611823717
5d5920ef,西城集团,欧银利率,欧洲央行,0.7396462051269124,0.29959624564716464,0.29154797774250996
1a5c2f25,工商年报,企业,年度报告,0.7550014414297878,0.15038035158928945,0.10885661937042203
54fffcdb,bis认证,印度标准局,产品认证,0.7304374223434229,0.33626830305037564,0.10008746620973775
52f048c6,区块链,日本银行,金融,0.6444539979221657,0.5978142168303503,0.07877798071652543
0e49bffd,互联网,保单量,新阶段,0.7027105082400855,0.29942343263816484,0.09914933530281016
674a87f4,交通银行,信用卡,贷款,0.7327287046305555,0.5394311190414288,0.42600276645139024
260ec694,专利交易,成都亚联科知产,特殊性,0.843864192126091,0.7504480649878859,0.2358644060142356
4cd4158c,进店,免费模式,全城,0.2318429313014655,0.2253545779568636,0.18276106778812629
79dbf554,高新技术企业证书,普惠金融,金蛋,0.3460891796644392,0.26417144344184507,0.15428775881644008
d5eccffb,窜货,经销商,厂家,0.7604722069857034,0.4464627166252392,0.4084494050382053
61898fe9,战斗民族,侧卫,苏联,0.5707047479757018,0.30457072769040483,0.1535929886830456
fb23e79f,野外隐蔽,野外潜行,特种部队,0.6221835573872571,0.09944521573171862,0.09875124388843494
8c8ddcaa,5g,华为,杨元庆,0.8021950105767073,0.607881264578482,0.4031409698971856
4ae3af41,熊猫直播,公司破产,商标转让,0.8287168613763621,0.4095533702455843,0.36345128345617567
1f245833,vivo,三亚,新产品,0.5757847867472558,0.5416654574915324,0.09026445779403465
38f9967e,黄原,高粘度,溶液,0.6585312087057603,0.049205032040795925,0.045317825983526974
4437997f,数字货币,合约,交易系统,0.6808849050865172,0.2882180156503259,0.2851688329024504
1d854a48,众水联,环保产业,智慧,0.4630767720446327,0.33560397483056725,0.08696235179544125
1a64dc24,数字化,自动化,工厂,0.6042313053103852,0.3014647876736277,0.18281264218456478
d97a29ea,期货,套期,投机,0.5997028184901549,0.4330539084547287,0.18448143177970833
62213a4e,自媒体,个月,经验总结,0.7250621563186517,0.13994950666200764,0.07343740413246302
0ae398dd,黑加手环,小米有品,智能手环,0.768912112925825,0.5376520577049203,0.4243563919175213
4a1ce808,苏猫无人超市,小郑,创业,0.14559102877084718,0.11358968138890259,0.10004685147983601
cff46198,雅黑侵权,微软雅黑,文军营销,0.586244704668952,0.24730980690116336,0.1673230835184455
7ecdc0a3,无人超市,苏猫,24小时,0.37009819277705736,0.36325399858404733,0.32104601952445994
5c6d3669,程序员,编程语言,工程师,0.6189728267067426,0.4208497579927755,0.07977679581236478
53e5911a,棒材,测径,可靠性,0.23261647863467205,0.1791422470769747,0.11417757639508837
8a558b67,换热器,板式,板片,0.6646959944901696,0.46790676370136874,0.10890899385957209
e8d3234f,孙俪,公益事业,公众人物,0.8934008831614842,0.2661612371213709,0.03890197719555697
f0ad7265,叶璇,李小璐,道歉信,0.8707350990780163,0.21501392927732846,0.16877921684198222
df8be7dc,李易峰,网红,湾湾,0.9734605632808354,0.2660425461775163,0.21009257126502284
a11dff45,许魏洲,高铁站,明星,0.9221399183220774,0.12840145445045037,0.08684758004980438
4d72996a,周星驰,喜剧之王,经典台词,0.8647704768609239,0.5703953618521748,0.2057617990892469
f192e758,章子怡,汪峰,父母,0.9723838621022289,0.9584696825937459,0.17923407825050003
a48834fe,德鲁纳大酒店,tvn灵异题材剧,吕珍九,0.7461279976228565,0.5339222750803987,0.4500628385117554
51543860,支付系统,白皮书,收银台,0.5625271794293705,0.4143725461085682,0.264325685069957
c5b2fc56,网络安全,linux,重要性,0.8050716781557121,0.6823718024184029,0.13277892661207014
842ab252,预扣预缴,后汇算清缴,特许权,0.5847575221128567,0.45858835045400487,0.19374665280536513
8f86fdb3,纽约,亚马逊,爱彼迎,0.8355325870367567,0.788039028246042,0.44670875304458585
a720489c,养老金,退休人员,中央财政,0.8731908262666271,0.22901602826341017,0.19270175148720425
2ad9a97c,私募基金,市场需求,股权投资,0.7565851727890816,0.30386993618643215,0.09459240293166284
8eecf279,美联储,美国,欧洲央行,0.22492498210558562,0.1294664135162781,0.0405508027609383
23fa86e9,食品,居民可支配收入,休闲,0.15052446516903353,0.0683572042841728,0.05338735885688794
d22ec05f,钢铁行业,工业,条码,0.17062600896330163,0.1452466070061126,0.1286933683864688
016f2c01,蔚来汽车,周鸿祎,高通,0.7443924485233522,0.3865769681027021,0.1918920975106924
8ef82bb3,比特币,加密货币,华尔街,0.5917945931081944,0.5635739770468421,0.28451172558849425
c72f761b,人间·喜剧,开心麻花,艾伦,0.8878918562576891,0.4570886361091713,0.3787127298424183
a1a2c3ea,日本女星,广濑铃,广濑爱丽丝,0.6366550058379615,0.36511079896198195,0.36160210231332535
01edf324,废纸价格,卓创资讯,黄板纸,0.8588348853894754,0.13683467885150097,0.10832942813519832
b489a719,葛洲坝,房地产业务,吴春利,0.28968187572916254,0.18419757374635906,0.08927701489565705
e9f8691d,马丽,逆流而上的你,好媳妇,0.7609450228193735,0.3995543689659478,0.3667527961428355
597f5429,周润发,打戏,上场,0.8912136764199448,0.27925019073926105,0.14967600964942748
a50650cf,华为,美国政府,国防授权法案,0.9313132680753436,0.848821748879094,0.06616277874501997
ad189a14,古天乐,周秀娜,反贪风暴4,0.6748287139107122,0.6217088681680298,0.4630570830879583
38cfe59f,福利院,张永福,大家庭,0.4190930816941778,0.31561474551258284,0.050179963961007386
a2a58bf0,朴敏英,造型,风格,0.833912914377553,0.1486277166219531,0.07846917569055645
9763e249,瓜伊多,委内瑞拉,马杜罗,0.8364458306161195,0.735139738982206,0.5522835773174152
6ccb06bb,岳云鹏,郭麒麟,郭德纲,0.9598402190411296,0.15839363642656237,0.14968750679753032
4ba80bdb,漫威,华为视频,惊奇队长,0.7688893915941166,0.7128802394298304,0.7011099818242648
31c1a0d6,韩国,智能手机,手机用户,0.7174444101983091,0.5082121866360612,0.0485226227100572
97b85300,捷龙一号,火箭,中国航天科技集团有限公司一院,0.6621825562952921,0.09313196867834957,0.080215179723465
4fe38b28,苹果,圣地亚哥,高通,0.9236368706363178,0.5366856087718602,0.33948490522073255
4e96810f,瑞士证交所,corda,区块链,0.6347184207930229,0.6210633020673547,0.23663967497379507
436b6cb7,雪莱特,债权人,董事长,0.6979039327314849,0.35209590925612405,0.19942903754419214
102b1fff,李彦宏,百度投资,年5,0.8628565500426116,0.5492793171137534,0.08654036450039161
d3abdc5b,中国,加拿大,进口,0.44712524655397967,0.3653807914637204,0.04603535108340005
df9d77bf,周黑鸭,数据造假,香港财华社,0.42467645700094303,0.33884250251002646,0.05123505321387114
4c552842,微信聊天,实用,功能,0.677625469377964,0.09106503788802262,0.056778360576339254
57573e43,中国,美国,日本,0.41221403622369324,0.31486986437957093,0.13542439759137392
a64cb638,马天宇,公益,观心,0.8639254254551171,0.15445572456648357,0.04451396529332687
d44d42d2,醇基燃料,新能源,加立,0.6616980176519497,0.3540506554741902,0.08252566391545499
6c37f742,无线遥控器,解决方案,ir,0.5910518786721926,0.32188254345590833,0.183061551908251
5c9e6216,产品,企业营销,企业网站,0.5248310676759217,0.3353511620405551,0.18425922592280472
8c36667f,对接话费接口,聚速通,加油卡,0.7468909206033219,0.13768768539999943,0.09939640103906665
03b44920,赛睿,吃鸡,绝地求生,0.2611139956290195,0.25169493792581527,0.23000828974356213
c7f5edcd,htc,live,佛系,0.6356574447240885,0.26122431523719075,0.09454181765660184
aff468d2,三星,进货价格,小米手机,0.415645331634181,0.28101594371812866,0.2301677981680437
9c4005ce,kxd6a,kxd手机,表态,0.4526143833575864,0.35087470056278935,0.05284898995225066
7fe198de,耳机孔,苹果,充电,0.2563510402146918,0.20868422718068616,0.20485845878134196
a5bf36d6,债务人,催收,woman,0.4974226433144935,0.16082292229160774,0.11791865314659468
7755c04f,兴业银行,绿色债券,气候债券倡议组织,0.7696360834207683,0.6412637629692814,0.49092048088384216
f069b34c,股市,房价,一套房,0.5493484478072321,0.1417359616535445,0.13153700653544423
ec60fa04,降息,网贷,回归理性,0.689881848181476,0.49071587485445445,0.4655656315685924
5a2db45b,泰国,曼谷,小伙儿,0.6300293980488169,0.10386753313080921,0.026500438182351718
5a750e15,企业,债权融资,股权融资,0.3613984817273991,0.26842883067786655,0.0645580882096705
dc9dea68,银行卡,账户,普通人,0.6111948967337226,0.3653658793230106,0.09377959424126678
21f864e8,白名单,什么时候,大浪淘沙,0.6115119924266105,0.27168056974362637,0.025739994235850213
cdc9e0e3,袁咏仪,张智霖,一家三口,0.9426707432862124,0.834102116700637,0.351574253334457
705fdb85,李易峰,网红湾湾,恋情曝光,0.9578845213386481,0.6014643885362225,0.18365969788591233
19d56e94,妻子,天资聪颖,恩爱,0.07604134746436624,0.05275548787242333,0.04917049397212774
4f0ca9e4,翟天临,何洁,明星,0.840450291645378,0.6811394721292642,0.24373366939638214
33f914e0,雷克沙,移动固态硬盘,闪迪,0.832492420089601,0.6693817251567962,0.3246661874566091
c95052e5,触宝,全年财报,q4,0.7991464097137152,0.27076066222328227,0.11153375218082352
1cbc9a86,lyft,ipo,滴滴,0.8433439192389425,0.5113870082001264,0.4111244591730282
9e33303d,基林级驱逐舰,墨西哥,dd,0.6986876834244589,0.6197938537108374,0.17519979234602975
7361d13e,助听器,ai,脑波,0.657143409736211,0.21984394313437303,0.04037114579956826
d72849ed,孙松,大红大紫,恩爱,0.26457659230173164,0.07027976416974693,0.0552769046410332
9997b67e,宋慧乔,神秘男子,宋仲基,0.962312328348655,0.2050033892529349,0.13812939308130073
6985f90f,钢铁行业,主营业务成本,增值税,0.4982933832511827,0.47024510796550045,0.4145241527552604
be883f15,黄奕,黄芊玲,文武全才,0.73795594459735,0.1783780526399245,0.0879195149099218
82fad944,魅族note9,性价比,塑料,0.3659235951661663,0.1557553955774453,0.11551443363097598
41f73ef5,美国专利,程序,pta,0.5956241286976368,0.15904534076675997,0.09165870163190903
265f1942,5g,ai财经社,公元前,0.9290432230806881,0.04214704912467874,0.03556853226825405
bc7fbca4,雾霾,韩国,中国外交部,0.8109069180679204,0.7842314578632656,0.21195265874284164
9f7e9445,造艺科技,互联网,信贷,0.8328535818123612,0.26720695478403994,0.2295929849472624
c3ff21e6,一切的一切,风雨人生,每一天,0.23471651986968575,0.1767269617646177,0.12523910227009333
377d558a,生意社,mdi市场,聚合,0.5305609255069395,0.4726437568149955,0.04405395959634823
b09a636d,韩国,ex公司,植恩,0.3887867833339385,0.33587208991043294,0.3292167046340182
1da69135,新浪,自媒体,竞价推广,0.2862791751875345,0.25695466802692074,0.22917167730057617
b1499187,果家f,指纹锁,f2,0.5423299547689733,0.17505001567489573,0.028403783117888458
1f154d92,福布斯,马云,中国内地,0.7047149234158228,0.2958881598813104,0.27155581754183045
90547707,股票,除权除息,股权登记日,0.5694549471738951,0.12753694455026868,0.08378535144993732
b28711a0,狮子金融,原油,eia,0.7476197018965991,0.5246809171598118,0.4486359294258785
66cdee40,祖怀,蒙恩,女神,0.6815905263046149,0.5430469484583782,0.05200606223444417
08d3e2bb,新零售,电商新模式,融云,0.45832981856761384,0.3000470260570611,0.12557719669709974
357edc04,越南,中国,国土,0.8410316087562735,0.5434239301993058,0.10697283456493639
477f79b1,故宫,时光机,文创产品,0.8781247186748123,0.1825882740578564,0.15087044014923476
7aa50c5d,济南,章华花,人寿保险公司,0.6729299522331105,0.3207449643514598,0.2927877418166524
3f44c9b5,华为视频,女神节,妻子的浪漫旅行2,0.8104058551239409,0.6097009957182072,0.5483857464919365
22c20c9b,小微企业,减税降费政策,普惠性,0.7618663212451819,0.5137922483160604,0.08880090391911014
c723d314,漫威,微博,女生节,0.669125769284966,0.5138683084447538,0.47176493924705404
3b689bf0,卫生护垫,上海市场监管局,卫生巾,0.5780325520688825,0.5645130350491991,0.44791880203620293
2e433426,曹曦月,殷离,倚天屠龙记,0.7455493696346858,0.6111302118706288,0.36001238693287424
24129f46,阿sa,石恒聪,富三代,0.8760274270759181,0.41759497480592017,0.12181188541700928
b53d1240,美的,模特大赛,看了又看,0.11340072781398323,0.06584887100681944,0.05403772914137874
2b4208f2,沈梦辰,女儿们的恋爱,杜海涛,0.8688912207030234,0.44818435222482217,0.15395777975563726
5e5a59d9,会见,探监,杨某,0.4289402010935831,0.1823801104264564,0.1625457170439926
ba967234,诺基亚,系统更新,android,0.8641140835984756,0.2542087954162921,0.2506754776481834
a7457dfa,触摸一体机,简析,智能产品,0.6373959113721114,0.0376111992792706,0.03114330208702534
e8ba1e51,拣货,摘果法,软维erp,0.5526390390992784,0.14588716016796924,0.09766748192151548
0e10199a,珠边机,杭州坦途公司,批发,0.8600943337453038,0.13342831819345857,0.12515090922822833
bb856a3f,英国脱欧,ukca认证,ce认证,0.45091431012374456,0.36202907464197276,0.23649247395443543
c75724b9,zingfront,提高效率,亿动广告传媒,0.5681543597342997,0.0707674755809277,0.04424746082044571
8cb6ba1f,洁净,实验室,气流,0.31620534746875534,0.3022098357661603,0.14428828448334283
76d05deb,丈夫,女人,女怕嫁错郎,0.6259140296083507,0.2523008122951471,0.14466768371633115
2dd44530,金融发展,贫富差距,伦理学,0.8049299052214525,0.43543536411889233,0.19888339765615626
35e757af,京城四少,汪雨,王珂,0.6952783180798541,0.5973077397205492,0.5496444782372448
792747f4,李彦宏,百度,年5,0.7588338799541072,0.49369279064122845,0.13574629999970825
9a3efd8a,黄金,后市操作,短线,0.6982697461667674,0.24457160238062142,0.2355466990252948
b9ff3e7c,深圳境外投资备案,省级商务主管部门,企业,0.8414074909168618,0.08911546169079465,0.052638228834262744
75eaaced,房多多,经纪商户,产业互联网,0.7304488080352953,0.09849691591902603,0.06458748783447486
ae691aca,集成墙面,加盟,店面,0.8693748477153336,0.2793224613624671,0.06768669173373264
2d7bae4d,网贷,李先生,套路贷,0.3876679418265006,0.3158292718206505,0.2618082957122737
1cde4805,养老金,退休人员,中央财政,0.9198699525709548,0.19208409439912336,0.16330014336704352
64b4fb37,宁夏,开发区,高质量,0.5186553838319349,0.439671061383665,0.2316998137011656
fbc57900,北京,阳春,吊顶,0.5146660716780139,0.1616581644502916,0.0990755536510063
75f74282,建帮扶,甘肃铁投集团,甘肃省铁路投资建设集团有限公司,0.7681028249224886,0.6584324115379514,0.27586401869675065
d56f32b0,pta,潜在风险,二季度,0.6791277212635107,0.38894964765877477,0.08888607519860692
3c76e983,股票配资,最大化,成交量,0.553031612970089,0.29407753105132745,0.08193804205084322
b380ce07,趣头条,短视频,快手,0.7348257029176357,0.6692779136200999,0.34522149712514144
055e3080,客户名单,特等奖,朱某,0.15196120738671662,0.09926374661190357,0.06890111887416991
56b77c2e,板块,龙头,边缘计算,0.2197147193495203,0.1800986265698935,0.12698619809404324
2077d973,沈傲君,耍大牌,爱新觉罗,0.8778008586367572,0.18197052663422816,0.15840169204978743
1b75a7ea,全智贤,素颜,仁川机场,0.9548142357177927,0.48268797068421754,0.17415029019733033
8eb37fa8,倪大红,都挺好,演技,0.9185272703328893,0.9053068941672493,0.14391307651678037
fb257488,高圆圆,贾静雯,好姐妹,0.8849795677897742,0.866027573613466,0.06217181983966262
f64b9824,郑爽,杨洋,吻戏,0.815009162289544,0.8110953636144227,0.5574870996308665
07cefa58,财政部,地方政府债务,隐性债务,0.8573916461377011,0.5395408252013826,0.2845836919498643
8b963461,资本金,ppp,基础设施,0.45997458534189706,0.3317281638003518,0.15358026092046953
ac785b72,日内交易,股票,a股,0.6869963897920796,0.31001843304285925,0.13602172806269802
baaad2ba,麦达数字,产业基金,科创板,0.7925881242701985,0.43175032448590367,0.1561077775719164
bd49c2f8,alpha,world,国泰君安,0.7279323711627257,0.6278764372207096,0.432250949732402
29043017,狮子金融,eia,原油,0.5954108584986918,0.4829626366217063,0.36551952968735624
6d9cbd36,过劳死,重疾险,买保险,0.5548828325355887,0.10343081802986374,0.09386481181774481
89b161f1,张凯丽,八卦,明星,0.8828765838664718,0.28591008219938996,0.2506415348753734
f03de234,abb,净利润,业务部,0.8588620587329874,0.30011254106543483,0.09295556246671602
93a42fbd,tvb,3日2夜,何广沛,0.6702531981932942,0.45828083146225945,0.3817561986887414
f1ecec31,英语美文,怦然心动,ing,0.49093919449359175,0.13412943253079895,0.08045517258298322
8aa65a40,行情,不爱,开户,0.5598327899653992,0.19537995582197315,0.14056398731526396
4691e8d4,捷龙一号,火箭,中国航天科技集团有限公司一院,0.7980593127942215,0.09949506528456444,0.06313008874523733
2469b7e9,亚马逊,快闪店,阿里,0.9543004988420258,0.4309048347934729,0.416632284742391
0d3820b3,京东,农业,阿里,0.2681807392450962,0.2112249576686332,0.203365711036789
a8d7d603,谷歌tensorflow,易用性,api,0.26169449421572294,0.1985707209042312,0.04074207227512915
29accca5,16g当当阅读器8,kindle,诗书,0.6172036297687082,0.19363152053032587,0.05568438322784243
fd929e5b,lyft,优步,ipo,0.910793123428979,0.699723697310757,0.47343572855042715
dcc75bff,养老金,退休人员,中央财政,0.8887418450721495,0.19394262140519067,0.13190263770620547
55374080,打印机,pv,佳能,0.3731173874991722,0.23646245733241092,0.1471188846947743
dda9b97e,张嘉倪,人生赢家,妻子的浪漫旅行,0.982282879736222,0.1862323037805941,0.112597076084303
134de63f,周润发,假戏真做,满面,0.9404387555186474,0.12820642986024153,0.04754384432167564
0760f9ec,公司注册,香港,税务局,0.6344206290065172,0.5991787134952166,0.2048919087039818
04647f60,工业互联网,国际互联网,工业设备,0.8725038964697803,0.0901414631974878,0.05712793331167102
71dd5d59,携号转网,运营商,全国,0.7577318973141345,0.4878783698831386,0.09028638188169147
b1608520,提速降费,三大运营商,增长点,0.5721187796489977,0.22716284390764543,0.0766068526166491
b03739a8,政府工作报告,三农问题,社会发展,0.48383823144063526,0.10036524177649349,0.05083984415746395
